timestamp,asset,inst_id,last_price,spread_bps,funding_rate,annualized_funding,settled_funding_rate,annualized_settled_funding,premium,day_volume_usd,open_interest_usd,open_interest_to_volume,carry_side,action,pressure_score
2026-06-08T19:52:09.650917+00:00,LAYER,LAYER-USDT-SWAP,0.078150000000,2.55885363,-0.008120251785,-8.89167570,-0.000348269491,-0.38135509,-0.008282896278,22078131.10125000,1396071.95704000,0.06323325,long_perp_receives_funding,long_carry_discount_watch,1203.76426928
2026-06-08T19:52:09.650917+00:00,HOME,HOME-USDT-SWAP,0.028220000000,3.54295837,-0.004999368268,-5.47430825,-0.003832797728,-4.19691351,-0.041419561278,42867576.89000000,2610129.96000000,0.06088821,long_perp_receives_funding,long_carry_discount_watch,804.24106060
2026-06-08T19:52:09.650917+00:00,BEAT,BEAT-USDT-SWAP,4.405900000000,1.81578828,0.000745712729,0.81655544,0.001016280873,1.11282756,0.006308088948,769654995.36500001,42411650.42800000,0.05510476,short_perp_receives_funding,short_carry_premium_watch,166.02044963
2026-06-08T19:52:09.650917+00:00,H,H-USDT-SWAP,0.320000000000,11.88651506,-0.001209199049,-1.32407296,-0.000258204677,-0.28273412,-0.001705367875,64510601.60000000,9280303.84460000,0.14385703,long_perp_receives_funding,long_carry_discount_watch,133.36372512
2026-06-08T19:52:09.650917+00:00,BZ,BZ-USDT-SWAP,93.690000000000,1.06729281,-0.000948007703,-1.03806844,-0.000560683852,-0.61394882,-0.002745907746,30936674.09880000,5477913.76500000,0.17706861,long_perp_receives_funding,long_carry_discount_watch,124.32484776
2026-06-08T19:52:09.650917+00:00,CL,CL-USDT-SWAP,90.800000000000,1.10126094,-0.000721013660,-0.78950996,-0.000442295020,-0.48431305,-0.002364895428,173275156.35999998,25819653.14100000,0.14900955,long_perp_receives_funding,long_carry_discount_watch,105.20808349
2026-06-08T19:52:09.650917+00:00,ZEC,ZEC-USDT-SWAP,457.140000000000,0.21874897,-0.000595457454,-0.65202591,-0.000838165415,-0.91779113,-0.001203891849,778075420.42680001,58738313.68370000,0.07549180,long_perp_receives_funding,long_carry_discount_watch,72.14594751
2026-06-08T19:52:09.650917+00:00,LAB,LAB-USDT-SWAP,12.300000000000,0.81297508,0.000319675503,0.35004468,0.000050000000,0.05475000,0.001885852568,108506639.40000001,17050110.22200000,0.15713426,short_perp_receives_funding,short_carry_premium_watch,39.51327558
2026-06-08T19:52:09.650917+00:00,RAVE,RAVE-USDT-SWAP,0.363500000000,2.75216733,0.000319640504,0.35000635,0.000259700628,0.28437219,0.001022948504,12481733.59400000,3641032.23603000,0.29170886,short_perp_receives_funding,short_carry_premium_watch,24.60404357
2026-06-08T19:52:09.650917+00:00,NVDA,NVDA-USDT-SWAP,208.160000000000,0.48038815,0.000280918395,0.30760564,0.000243290435,0.26640303,0.000932166718,32146739.97440000,11455086.43200000,0.35633742,short_perp_receives_funding,short_carry_premium_watch,23.89368176
